time                ,algo ,unpaid_total_amount ,unpaid_algo_amount ,profitability            ,balance
2021-03-24 11:40:00 ,47   ,0.00001573          ,0.00000039         ,0.00008928               ,
2021-03-24 11:35:00 ,20   ,0.00001542          ,0.00001505         ,0.00009792               ,
2021-03-24 11:35:00 ,47   ,0.00001542          ,0.00000037         ,0.00009792               ,
2021-03-24 11:30:00 ,20   ,0.00001508          ,0.00001472         ,0.00009216               ,
2021-03-24 11:30:00 ,47   ,0.00001508          ,0.00000036         ,0.00009216               ,
2021-03-24 11:25:00 ,20   ,0.00001476          ,0.00001440         ,0.0001008                ,
2021-03-24 11:25:00 ,47   ,0.00001476          ,0.00000036         ,0.0001008                ,
2021-03-24 11:20:00 ,20   ,0.00001441          ,0.00001405         ,0.00011808               ,
2021-03-24 11:20:00 ,47   ,0.00001441          ,0.00000036         ,0.00011808               ,
2021-03-24 11:15:00 ,20   ,0.00001400          ,0.00001365         ,0.00009216               ,
2021-03-24 11:15:00 ,47   ,0.00001400          ,0.00000035         ,0.00009216               ,
2021-03-24 11:10:00 ,20   ,0.00001368          ,0.00001333         ,0.00010656               ,
2021-03-24 11:10:00 ,47   ,0.00001368          ,0.00000035         ,0.00010656               ,
2021-03-24 11:05:00 ,20   ,0.00001331          ,0.00001297         ,0.00010656               ,
2021-03-24 11:05:00 ,47   ,0.00001331          ,0.00000034         ,0.00010656               ,
2021-03-24 11:00:00 ,20   ,0.00001294          ,0.00001262         ,0.00009504               ,
2021-03-24 11:00:00 ,47   ,0.00001294          ,0.00000032         ,0.00009504               ,
2021-03-24 10:55:00 ,20   ,0.00001261          ,0.00001229         ,0.0000864                ,
2021-03-24 10:55:00 ,47   ,0.00001261          ,0.00000032         ,0.0000864                ,
2021-03-24 10:50:00 ,20   ,0.00001231          ,0.00001200         ,0.00008064               ,
2021-03-24 10:50:00 ,47   ,0.00001231          ,0.00000031         ,0.00008064               ,
2021-03-24 10:45:00 ,20   ,0.00001203          ,0.00001174         ,0.00011808               ,
2021-03-24 10:45:00 ,47   ,0.00001203          ,0.00000029         ,0.00011808               ,
2021-03-24 10:40:00 ,20   ,0.00001162          ,0.00001133         ,0.0001008                ,
2021-03-24 10:40:00 ,47   ,0.00001162          ,0.00000029         ,0.0001008                ,
2021-03-24 10:35:00 ,20   ,0.00001127          ,0.00001099         ,0.00013536               ,
2021-03-24 10:35:00 ,47   ,0.00001127          ,0.00000028         ,0.00013536               ,
2021-03-24 10:30:00 ,20   ,0.00001080          ,0.00001054         ,0.000072                 ,
2021-03-24 10:30:00 ,47   ,0.00001080          ,0.00000026         ,0.000072                 ,
2021-03-24 10:25:00 ,20   ,0.00001055          ,0.00001030         ,0.00012384               ,
2021-03-24 10:25:00 ,47   ,0.00001055          ,0.00000025         ,0.00012384               ,
2021-03-24 10:20:00 ,20   ,0.00001012          ,0.00000988         ,0.00008928               ,
2021-03-24 10:20:00 ,47   ,0.00001012          ,0.00000024         ,0.00008928               ,
2021-03-24 10:10:00 ,20   ,0.00000939          ,0.00000916         ,0.00007776               ,
2021-03-24 10:10:00 ,47   ,0.00000939          ,0.00000023         ,0.00007776               ,
2021-03-24 10:05:00 ,20   ,0.00000912          ,0.00000890         ,0.00010368               ,
2021-03-24 10:05:00 ,47   ,0.00000912          ,0.00000022         ,0.00010368               ,
2021-03-24 10:00:00 ,20   ,0.00000876          ,0.00000855         ,0.00009216               ,
2021-03-24 10:00:00 ,47   ,0.00000876          ,0.00000021         ,0.00009216               ,
2021-03-24 09:55:00 ,20   ,0.00000844          ,0.00000824         ,0.00009216               ,
2021-03-24 09:55:00 ,47   ,0.00000844          ,0.00000020         ,0.00009216               ,
2021-03-24 09:50:00 ,20   ,0.00000812          ,0.00000793         ,0.0001152                ,
2021-03-24 09:50:00 ,47   ,0.00000812          ,0.00000019         ,0.0001152                ,
2021-03-24 09:45:00 ,20   ,0.00000772          ,0.00000754         ,0.00019872               ,
2021-03-24 09:45:00 ,47   ,0.00000772          ,0.00000018         ,0.00019872               ,
2021-03-24 09:40:00 ,20   ,0.00000703          ,0.00000686         ,0.00006048               ,
2021-03-24 09:40:00 ,47   ,0.00000703          ,0.00000017         ,0.00006048               ,
2021-03-24 09:35:00 ,20   ,0.00000682          ,0.00000666         ,0.00012672               ,
2021-03-24 09:35:00 ,47   ,0.00000682          ,0.00000016         ,0.00012672               ,
2021-03-24 09:30:00 ,20   ,0.00000638          ,0.00000622         ,0.00013824               ,
2021-03-24 09:30:00 ,47   ,0.00000638          ,0.00000016         ,0.00013824               ,
2021-03-24 09:25:00 ,20   ,0.00000590          ,0.00000575         ,0.00012096               ,
2021-03-24 09:25:00 ,47   ,0.00000590          ,0.00000015         ,0.00012096               ,
2021-03-24 09:20:00 ,20   ,0.00000548          ,0.00000535         ,0.00009216               ,
2021-03-24 09:20:00 ,47   ,0.00000548          ,0.00000013         ,0.00009216               ,
2021-03-24 09:15:00 ,20   ,0.00000516          ,0.00000503         ,0.00014112               ,
2021-03-24 09:15:00 ,47   ,0.00000516          ,0.00000013         ,0.00014112               ,
2021-03-24 09:10:00 ,20   ,0.00000467          ,0.00000455         ,0.0001008                ,
2021-03-24 09:10:00 ,47   ,0.00000467          ,0.00000012         ,0.0001008                ,
2021-03-24 09:05:00 ,20   ,0.00000432          ,0.00000421         ,0.00008928               ,
2021-03-24 09:05:00 ,47   ,0.00000432          ,0.00000011         ,0.00008928               ,
2021-03-24 09:00:00 ,20   ,0.00000401          ,0.00000390         ,0.00009504               ,
2021-03-24 09:00:00 ,47   ,0.00000401          ,0.00000011         ,0.00009504               ,
2021-03-24 08:55:00 ,20   ,0.00000368          ,0.00000357         ,0.0001008                ,
2021-03-24 08:55:00 ,47   ,0.00000368          ,0.00000011         ,0.0001008                ,
2021-03-24 08:50:00 ,20   ,0.00000333          ,0.00000323         ,0.00008352               ,
2021-03-24 08:50:00 ,47   ,0.00000333          ,0.00000010         ,0.00008352               ,
2021-03-24 08:45:00 ,20   ,0.00000304          ,0.00000295         ,0.00009792               ,
2021-03-24 08:45:00 ,47   ,0.00000304          ,0.00000009         ,0.00009792               ,
2021-03-24 08:40:00 ,20   ,0.00000270          ,0.00000263         ,0.00008928               ,
2021-03-24 08:40:00 ,47   ,0.00000270          ,0.00000007         ,0.00008928               ,
2021-03-24 08:35:00 ,20   ,0.00000239          ,0.00000233         ,0.00006912               ,
2021-03-24 08:35:00 ,47   ,0.00000239          ,0.00000006         ,0.00006912               ,
2021-03-24 08:30:00 ,20   ,0.00000215          ,0.00000210         ,0.00011232               ,
2021-03-24 08:30:00 ,47   ,0.00000215          ,0.00000005         ,0.00011232               ,
2021-03-24 08:25:00 ,20   ,0.00000176          ,0.00000173         ,0.00008352               ,
2021-03-24 08:25:00 ,47   ,0.00000176          ,0.00000003         ,0.00008352               ,
2021-03-24 08:20:00 ,20   ,0.00000147          ,0.00000144         ,0.00010656               ,
2021-03-24 08:20:00 ,47   ,0.00000147          ,0.00000003         ,0.00010656               ,
2021-03-24 08:15:00 ,20   ,0.00000110          ,0.00000107         ,0.00013248               ,
2021-03-24 08:15:00 ,47   ,0.00000110          ,0.00000003         ,0.00013248               ,
2021-03-24 08:10:00 ,20   ,0.00000064          ,0.00000062         ,0.00009216               ,
2021-03-24 08:10:00 ,47   ,0.00000064          ,0.00000002         ,0.00009216               ,
2021-03-24 08:05:00 ,20   ,0.00000032          ,0.00000031         ,0.00009216               ,
2021-03-24 08:05:00 ,47   ,0.00000032          ,0.00000001         ,0.00009216               ,
2021-03-24 08:00:00 ,20   ,0.00000000          ,0.00000000         ,0.0001008                ,
2021-03-24 08:00:00 ,47   ,0.00000000          ,0.00000000         ,0.0001008                ,
2021-03-24 07:59:59 ,20   ,0.00002277          ,0.00002196         ,0.0001008                ,
2021-03-24 07:59:59 ,47   ,0.00002277          ,0.00000081         ,0.0001008                ,
2021-03-24 07:55:00 ,20   ,0.00002242          ,0.00002162         ,0.00007776               ,
2021-03-24 07:55:00 ,47   ,0.00002242          ,0.00000080         ,0.00007776               ,
2021-03-24 07:50:00 ,20   ,0.00002215          ,0.00002136         ,0.00015552               ,
2021-03-24 07:50:00 ,47   ,0.00002215          ,0.00000079         ,0.00015552               ,
2021-03-24 07:45:00 ,20   ,0.00002160          ,0.00002084         ,0.00010656               ,
2021-03-24 07:45:00 ,47   ,0.00002160          ,0.00000076         ,0.00010656               ,
2021-03-24 07:40:00 ,20   ,0.00002124          ,0.00002048         ,0.00000288               ,
2021-03-24 07:40:00 ,47   ,0.00002124          ,0.00000076         ,0.00000288               ,
2021-03-24 07:35:00 ,20   ,0.00002117          ,0.00002042         ,0.000072                 ,
2021-03-24 07:35:00 ,47   ,0.00002117          ,0.00000075         ,0.000072                 ,
2021-03-24 07:30:00 ,20   ,0.00002096          ,0.00002023         ,0.00007776               ,
2021-03-24 07:30:00 ,47   ,0.00002096          ,0.00000073         ,0.00007776               ,
2021-03-24 07:25:00 ,20   ,0.00002069          ,0.00001997         ,0.00008064               ,
2021-03-24 07:25:00 ,47   ,0.00002069          ,0.00000072         ,0.00008064               ,
2021-03-24 07:20:00 ,20   ,0.00002041          ,0.00001970         ,0.00009216               ,
2021-03-24 07:20:00 ,47   ,0.00002041          ,0.00000071         ,0.00009216               ,
2021-03-24 07:15:00 ,20   ,0.00002009          ,0.00001939         ,0.00012096               ,
2021-03-24 07:15:00 ,47   ,0.00002009          ,0.00000070         ,0.00012096               ,
2021-03-24 07:10:00 ,20   ,0.00001967          ,0.00001898         ,0.00006912               ,
2021-03-24 07:10:00 ,47   ,0.00001967          ,0.00000069         ,0.00006912               ,
2021-03-24 07:05:00 ,20   ,0.00001943          ,0.00001875         ,0.00009792               ,
2021-03-24 07:05:00 ,47   ,0.00001943          ,0.00000068         ,0.00009792               ,
2021-03-24 07:00:00 ,20   ,0.00001909          ,0.00001843         ,0.00010944               ,
2021-03-24 07:00:00 ,47   ,0.00001909          ,0.00000066         ,0.00010944               ,
2021-03-24 06:55:00 ,20   ,0.00001871          ,0.00001806         ,0.00011232               ,
2021-03-24 06:55:00 ,47   ,0.00001871          ,0.00000065         ,0.00011232               ,
2021-03-24 06:50:00 ,20   ,0.00001832          ,0.00001768         ,0.00009792               ,
2021-03-24 06:50:00 ,47   ,0.00001832          ,0.00000064         ,0.00009792               ,
2021-03-24 06:45:00 ,20   ,0.00001798          ,0.00001735         ,0.00007776               ,
2021-03-24 06:45:00 ,47   ,0.00001798          ,0.00000063         ,0.00007776               ,
2021-03-24 06:40:00 ,20   ,0.00001771          ,0.00001709         ,0.00008064               ,
2021-03-24 06:40:00 ,47   ,0.00001771          ,0.00000062         ,0.00008064               ,
2021-03-24 06:35:00 ,20   ,0.00001743          ,0.00001682         ,0.0001008                ,
2021-03-24 06:35:00 ,47   ,0.00001743          ,0.00000061         ,0.0001008                ,
2021-03-24 06:30:00 ,20   ,0.00001708          ,0.00001649         ,0.00009792               ,
2021-03-24 06:30:00 ,47   ,0.00001708          ,0.00000059         ,0.00009792               ,
2021-03-24 06:25:00 ,20   ,0.00001674          ,0.00001618         ,0.00012096               ,
2021-03-24 06:25:00 ,47   ,0.00001674          ,0.00000056         ,0.00012096               ,
2021-03-24 06:20:00 ,20   ,0.00001632          ,0.00001577         ,0.0001008                ,
2021-03-24 06:20:00 ,47   ,0.00001632          ,0.00000055         ,0.0001008                ,
2021-03-24 06:15:00 ,20   ,0.00001597          ,0.00001545         ,0.00009216               ,
2021-03-24 06:15:00 ,47   ,0.00001597          ,0.00000052         ,0.00009216               ,
2021-03-24 06:10:00 ,20   ,0.00001565          ,0.00001513         ,0.0001152                ,
2021-03-24 06:10:00 ,47   ,0.00001565          ,0.00000052         ,0.0001152                ,
2021-03-24 06:05:00 ,20   ,0.00001525          ,0.00001474         ,0.00009216               ,
2021-03-24 06:05:00 ,47   ,0.00001525          ,0.00000051         ,0.00009216               ,
2021-03-24 06:00:00 ,20   ,0.00001493          ,0.00001443         ,0.00009216               ,
2021-03-24 06:00:00 ,47   ,0.00001493          ,0.00000050         ,0.00009216               ,
2021-03-24 05:55:00 ,20   ,0.00001461          ,0.00001414         ,0.00006336               ,
2021-03-24 05:55:00 ,47   ,0.00001461          ,0.00000047         ,0.00006336               ,
2021-03-24 05:50:00 ,20   ,0.00001439          ,0.00001393         ,0.00009504               ,
2021-03-24 05:50:00 ,47   ,0.00001439          ,0.00000046         ,0.00009504               ,
2021-03-24 05:45:00 ,20   ,0.00001406          ,0.00001361         ,0.00007488               ,
2021-03-24 05:45:00 ,47   ,0.00001406          ,0.00000045         ,0.00007488               ,
2021-03-24 05:40:00 ,20   ,0.00001380          ,0.00001336         ,0.00009792               ,
2021-03-24 05:40:00 ,47   ,0.00001380          ,0.00000044         ,0.00009792               ,
2021-03-24 05:35:00 ,20   ,0.00001346          ,0.00001304         ,0.00009504               ,
2021-03-24 05:35:00 ,47   ,0.00001346          ,0.00000042         ,0.00009504               ,
2021-03-24 05:30:00 ,20   ,0.00001313          ,0.00001272         ,0.00008928               ,
2021-03-24 05:30:00 ,47   ,0.00001313          ,0.00000041         ,0.00008928               ,
2021-03-24 05:25:00 ,20   ,0.00001282          ,0.00001243         ,0.0001296                ,
2021-03-24 05:25:00 ,47   ,0.00001282          ,0.00000039         ,0.0001296                ,
2021-03-24 05:20:00 ,20   ,0.00001237          ,0.00001198         ,0.00009792               ,
2021-03-24 05:20:00 ,47   ,0.00001237          ,0.00000039         ,0.00009792               ,
2021-03-24 05:15:00 ,20   ,0.00001203          ,0.00001165         ,0.00007488               ,
2021-03-24 05:15:00 ,47   ,0.00001203          ,0.00000038         ,0.00007488               ,
2021-03-24 05:10:00 ,20   ,0.00001177          ,0.00001141         ,0.00007776               ,
2021-03-24 05:10:00 ,47   ,0.00001177          ,0.00000036         ,0.00007776               ,
2021-03-24 05:05:00 ,20   ,0.00001150          ,0.00001115         ,0.00011808               ,
2021-03-24 05:05:00 ,47   ,0.00001150          ,0.00000035         ,0.00011808               ,
2021-03-24 05:00:00 ,20   ,0.00001109          ,0.00001074         ,0.00010656               ,
2021-03-24 05:00:00 ,47   ,0.00001109          ,0.00000035         ,0.00010656               ,
2021-03-24 04:55:00 ,20   ,0.00001072          ,0.00001038         ,0.0001008                ,
2021-03-24 04:55:00 ,47   ,0.00001072          ,0.00000034         ,0.0001008                ,
2021-03-24 04:50:00 ,20   ,0.00001037          ,0.00001004         ,0.00004896               ,
2021-03-24 04:50:00 ,47   ,0.00001037          ,0.00000033         ,0.00004896               ,
2021-03-24 04:45:00 ,20   ,0.00001020          ,0.00000988         ,0.0000864                ,
2021-03-24 04:45:00 ,47   ,0.00001020          ,0.00000032         ,0.0000864                ,
2021-03-24 04:40:00 ,20   ,0.00000990          ,0.00000959         ,0.00007776               ,
2021-03-24 04:40:00 ,47   ,0.00000990          ,0.00000031         ,0.00007776               ,
2021-03-24 04:35:00 ,20   ,0.00000963          ,0.00000934         ,0.00006624               ,
2021-03-24 04:35:00 ,47   ,0.00000963          ,0.00000029         ,0.00006624               ,
2021-03-24 04:30:00 ,20   ,0.00000940          ,0.00000912         ,0.00013248               ,
2021-03-24 04:30:00 ,47   ,0.00000940          ,0.00000028         ,0.00013248               ,
2021-03-24 04:25:00 ,20   ,0.00000894          ,0.00000868         ,0.00007488               ,
2021-03-24 04:25:00 ,47   ,0.00000894          ,0.00000026         ,0.00007488               ,
2021-03-24 04:20:00 ,20   ,0.00000868          ,0.00000842         ,0.00008352               ,
2021-03-24 04:20:00 ,47   ,0.00000868          ,0.00000026         ,0.00008352               ,
2021-03-24 04:15:00 ,20   ,0.00000839          ,0.00000815         ,0.00007488               ,
2021-03-24 04:15:00 ,47   ,0.00000839          ,0.00000024         ,0.00007488               ,
2021-03-24 04:10:00 ,20   ,0.00000813          ,0.00000789         ,0.0000864                ,
2021-03-24 04:10:00 ,47   ,0.00000813          ,0.00000024         ,0.0000864                ,
2021-03-24 04:05:00 ,20   ,0.00000783          ,0.00000762         ,0.00007488               ,
2021-03-24 04:05:00 ,47   ,0.00000783          ,0.00000021         ,0.00007488               ,
2021-03-24 04:00:00 ,20   ,0.00000757          ,0.00000737         ,0.00009216               ,
2021-03-24 04:00:00 ,47   ,0.00000757          ,0.00000020         ,0.00009216               ,
2021-03-24 03:55:00 ,20   ,0.00000727          ,0.00000708         ,0.00000576               ,
2021-03-24 03:55:00 ,47   ,0.00000727          ,0.00000019         ,0.00000576               ,
2021-03-24 02:00:00 ,20   ,0.00000716          ,0.00000697         ,0.00008352               ,
2021-03-24 02:00:00 ,47   ,0.00000716          ,0.00000019         ,0.00008352               ,
2021-03-24 01:55:00 ,20   ,0.00000687          ,0.00000669         ,0.00008064               ,
2021-03-24 01:55:00 ,47   ,0.00000687          ,0.00000018         ,0.00008064               ,
2021-03-24 01:50:00 ,20   ,0.00000659          ,0.00000642         ,0.00008064               ,
2021-03-24 01:50:00 ,47   ,0.00000659          ,0.00000017         ,0.00008064               ,
2021-03-24 01:45:00 ,20   ,0.00000631          ,0.00000615         ,0.00006912               ,
2021-03-24 01:45:00 ,47   ,0.00000631          ,0.00000016         ,0.00006912               ,
2021-03-24 01:40:00 ,20   ,0.00000607          ,0.00000592         ,0.00010656               ,
2021-03-24 01:40:00 ,47   ,0.00000607          ,0.00000015         ,0.00010656               ,
2021-03-24 01:35:00 ,20   ,0.00000570          ,0.00000556         ,0.00008928               ,
2021-03-24 01:35:00 ,47   ,0.00000570          ,0.00000014         ,0.00008928               ,
2021-03-24 01:30:00 ,20   ,0.00000539          ,0.00000526         ,0.00009792               ,
2021-03-24 01:30:00 ,47   ,0.00000539          ,0.00000013         ,0.00009792               ,
2021-03-24 01:25:00 ,20   ,0.00000505          ,0.00000493         ,0.00007776               ,
2021-03-24 01:25:00 ,47   ,0.00000505          ,0.00000012         ,0.00007776               ,
2021-03-24 01:20:00 ,20   ,0.00000478          ,0.00000466         ,0.0000864                ,
2021-03-24 01:20:00 ,47   ,0.00000478          ,0.00000012         ,0.0000864                ,
2021-03-24 01:15:00 ,20   ,0.00000448          ,0.00000437         ,0.00008928               ,
2021-03-24 01:15:00 ,47   ,0.00000448          ,0.00000011         ,0.00008928               ,
2021-03-24 01:10:00 ,20   ,0.00000417          ,0.00000407         ,0.00011808               ,
2021-03-24 01:10:00 ,47   ,0.00000417          ,0.00000010         ,0.00011808               ,
2021-03-24 01:05:00 ,20   ,0.00000376          ,0.00000367         ,0.00007488               ,
2021-03-24 01:05:00 ,47   ,0.00000376          ,0.00000009         ,0.00007488               ,
2021-03-24 01:00:00 ,20   ,0.00000350          ,0.00000342         ,0.00009216               ,
2021-03-24 01:00:00 ,47   ,0.00000350          ,0.00000008         ,0.00009216               ,
2021-03-24 00:55:00 ,20   ,0.00000318          ,0.00000310         ,0.00007776               ,
2021-03-24 00:55:00 ,47   ,0.00000318          ,0.00000008         ,0.00007776               ,
2021-03-24 00:50:00 ,20   ,0.00000291          ,0.00000284         ,0.00006912               ,
2021-03-24 00:50:00 ,47   ,0.00000291          ,0.00000007         ,0.00006912               ,
2021-03-24 00:45:00 ,20   ,0.00000267          ,0.00000260         ,0.00007776               ,
2021-03-24 00:45:00 ,47   ,0.00000267          ,0.00000007         ,0.00007776               ,
2021-03-24 00:40:00 ,20   ,0.00000240          ,0.00000233         ,0.00006336               ,
2021-03-24 00:40:00 ,47   ,0.00000240          ,0.00000007         ,0.00006336               ,
2021-03-24 00:35:00 ,20   ,0.00000218          ,0.00000211         ,0.00007776               ,
2021-03-24 00:35:00 ,47   ,0.00000218          ,0.00000007         ,0.00007776               ,
2021-03-24 00:30:00 ,20   ,0.00000191          ,0.00000185         ,0.00010944               ,
2021-03-24 00:30:00 ,47   ,0.00000191          ,0.00000006         ,0.00010944               ,
2021-03-24 00:25:00 ,20   ,0.00000153          ,0.00000148         ,0.00009216               ,
2021-03-24 00:25:00 ,47   ,0.00000153          ,0.00000005         ,0.00009216               ,
2021-03-24 00:20:00 ,20   ,0.00000121          ,0.00000118         ,0.00010368               ,
2021-03-24 00:20:00 ,47   ,0.00000121          ,0.00000003         ,0.00010368               ,
2021-03-24 00:15:00 ,20   ,0.00000085          ,0.00000082         ,0.00007488               ,
2021-03-24 00:15:00 ,47   ,0.00000085          ,0.00000003         ,0.00007488               ,
2021-03-24 00:10:00 ,20   ,0.00000059          ,0.00000058         ,0.00007488               ,
2021-03-24 00:10:00 ,47   ,0.00000059          ,0.00000001         ,0.00007488               ,
2021-03-24 00:05:00 ,20   ,0.00000033          ,0.00000032         ,0.00009504               ,
2021-03-24 00:05:00 ,47   ,0.00000033          ,0.00000001         ,0.00009504               ,
2021-03-24 00:00:00 ,20   ,0.00000000          ,0.00000000         ,0.00008928               ,
2021-03-24 00:00:00 ,47   ,0.00000000          ,0.00000000         ,0.00008928               ,
2021-03-23 23:59:59 ,47   ,0.00001562          ,0.00000048         ,0.00008928               ,
2021-03-23 23:59:59 ,20   ,0.00001562          ,0.00001514         ,0.00008928               ,
2021-03-23 23:55:00 ,20   ,0.00001531          ,0.00001483         ,0.00008928               ,
2021-03-23 23:55:00 ,47   ,0.00001531          ,0.00000048         ,0.00008928               ,
2021-03-23 23:50:00 ,20   ,0.00001500          ,0.00001455         ,0.00006048               ,
2021-03-23 23:50:00 ,47   ,0.00001500          ,0.00000045         ,0.00006048               ,
2021-03-23 23:45:00 ,20   ,0.00001479          ,0.00001435         ,0.00010368               ,
2021-03-23 23:45:00 ,47   ,0.00001479          ,0.00000044         ,0.00010368               ,
2021-03-23 23:40:00 ,20   ,0.00001443          ,0.00001399         ,0.00013536               ,
2021-03-23 23:40:00 ,47   ,0.00001443          ,0.00000044         ,0.00013536               ,
2021-03-23 23:35:00 ,20   ,0.00001396          ,0.00001354         ,0.00008064               ,
2021-03-23 23:35:00 ,47   ,0.00001396          ,0.00000042         ,0.00008064               ,
2021-03-23 23:30:00 ,20   ,0.00001368          ,0.00001327         ,0.0000864                ,
2021-03-23 23:30:00 ,47   ,0.00001368          ,0.00000041         ,0.0000864                ,
2021-03-23 23:25:00 ,20   ,0.00001338          ,0.00001298         ,0.0000864                ,
2021-03-23 23:25:00 ,47   ,0.00001338          ,0.00000040         ,0.0000864                ,
2021-03-23 23:20:00 ,20   ,0.00001308          ,0.00001268         ,0.0001152                ,
2021-03-23 23:20:00 ,47   ,0.00001308          ,0.00000040         ,0.0001152                ,
2021-03-23 23:15:00 ,20   ,0.00001268          ,0.00001229         ,0.00008928               ,
2021-03-23 23:15:00 ,47   ,0.00001268          ,0.00000039         ,0.00008928               ,
2021-03-23 23:10:00 ,20   ,0.00001237          ,0.00001199         ,0.000072                 ,
2021-03-23 23:10:00 ,47   ,0.00001237          ,0.00000038         ,0.000072                 ,
2021-03-23 23:05:00 ,20   ,0.00001212          ,0.00001175         ,0.00008928               ,
2021-03-23 23:05:00 ,47   ,0.00001212          ,0.00000037         ,0.00008928               ,
2021-03-23 23:00:00 ,20   ,0.00001181          ,0.00001144         ,0.0001008                ,
2021-03-23 23:00:00 ,47   ,0.00001181          ,0.00000037         ,0.0001008                ,
2021-03-23 22:55:00 ,20   ,0.00001146          ,0.00001111         ,0.00009216               ,
2021-03-23 22:55:00 ,47   ,0.00001146          ,0.00000035         ,0.00009216               ,
2021-03-23 22:50:00 ,20   ,0.00001114          ,0.00001079         ,0.00006912               ,
2021-03-23 22:50:00 ,47   ,0.00001114          ,0.00000035         ,0.00006912               ,
2021-03-23 22:45:00 ,20   ,0.00001090          ,0.00001056         ,0.000072                 ,
2021-03-23 22:45:00 ,47   ,0.00001090          ,0.00000034         ,0.000072                 ,
2021-03-23 22:40:00 ,20   ,0.00001065          ,0.00001032         ,0.0001008                ,
2021-03-23 22:40:00 ,47   ,0.00001065          ,0.00000033         ,0.0001008                ,
2021-03-23 22:35:00 ,20   ,0.00001030          ,0.00000997         ,0.00006336               ,
2021-03-23 22:35:00 ,47   ,0.00001030          ,0.00000033         ,0.00006336               ,
2021-03-23 22:30:00 ,20   ,0.00001008          ,0.00000975         ,0.00008352               ,
2021-03-23 22:30:00 ,47   ,0.00001008          ,0.00000033         ,0.00008352               ,
2021-03-23 22:25:00 ,20   ,0.00000979          ,0.00000947         ,0.00008928               ,
2021-03-23 22:25:00 ,47   ,0.00000979          ,0.00000032         ,0.00008928               ,
2021-03-23 22:20:00 ,20   ,0.00000948          ,0.00000918         ,0.00008064               ,
2021-03-23 22:20:00 ,47   ,0.00000948          ,0.00000030         ,0.00008064               ,
2021-03-23 22:15:00 ,20   ,0.00000920          ,0.00000890         ,0.00013824               ,
2021-03-23 22:15:00 ,47   ,0.00000920          ,0.00000030         ,0.00013824               ,
2021-03-23 22:10:00 ,20   ,0.00000872          ,0.00000843         ,0.00010656               ,
2021-03-23 22:10:00 ,47   ,0.00000872          ,0.00000029         ,0.00010656               ,
2021-03-23 22:05:00 ,20   ,0.00000835          ,0.00000807         ,0.00009504               ,
2021-03-23 22:05:00 ,47   ,0.00000835          ,0.00000028         ,0.00009504               ,
2021-03-23 22:00:00 ,20   ,0.00000802          ,0.00000775         ,0.000072                 ,
2021-03-23 22:00:00 ,47   ,0.00000802          ,0.00000027         ,0.000072                 ,
2021-03-23 21:55:00 ,20   ,0.00000777          ,0.00000751         ,0.0000864                ,
2021-03-23 21:55:00 ,47   ,0.00000777          ,0.00000026         ,0.0000864                ,
2021-03-23 21:50:00 ,20   ,0.00000747          ,0.00000722         ,0.00010656               ,
2021-03-23 21:50:00 ,47   ,0.00000747          ,0.00000025         ,0.00010656               ,
2021-03-23 21:45:00 ,20   ,0.00000710          ,0.00000685         ,0.00009216               ,
2021-03-23 21:45:00 ,47   ,0.00000710          ,0.00000025         ,0.00009216               ,
2021-03-23 21:40:00 ,20   ,0.00000678          ,0.00000654         ,0.00009504               ,
2021-03-23 21:40:00 ,47   ,0.00000678          ,0.00000024         ,0.00009504               ,
2021-03-23 21:35:00 ,20   ,0.00000645          ,0.00000623         ,0.0001008                ,
2021-03-23 21:35:00 ,47   ,0.00000645          ,0.00000022         ,0.0001008                ,
2021-03-23 21:30:00 ,20   ,0.00000610          ,0.00000588         ,0.00008928               ,
2021-03-23 21:30:00 ,47   ,0.00000610          ,0.00000022         ,0.00008928               ,
2021-03-23 21:25:00 ,20   ,0.00000579          ,0.00000558         ,0.00006624               ,
2021-03-23 21:25:00 ,47   ,0.00000579          ,0.00000021         ,0.00006624               ,
2021-03-23 21:20:00 ,20   ,0.00000556          ,0.00000536         ,0.00007488               ,
2021-03-23 21:20:00 ,47   ,0.00000556          ,0.00000020         ,0.00007488               ,
2021-03-23 21:15:00 ,20   ,0.00000530          ,0.00000512         ,0.000072                 ,
2021-03-23 21:15:00 ,47   ,0.00000530          ,0.00000018         ,0.000072                 ,
2021-03-23 21:10:00 ,20   ,0.00000505          ,0.00000487         ,0.0000864                ,
2021-03-23 21:10:00 ,47   ,0.00000505          ,0.00000018         ,0.0000864                ,
2021-03-23 21:05:00 ,20   ,0.00000475          ,0.00000458         ,0.00009792               ,
2021-03-23 21:05:00 ,47   ,0.00000475          ,0.00000017         ,0.00009792               ,
2021-03-23 21:00:00 ,20   ,0.00000441          ,0.00000426         ,0.000072                 ,
2021-03-23 21:00:00 ,47   ,0.00000441          ,0.00000015         ,0.000072                 ,
2021-03-23 20:55:00 ,20   ,0.00000416          ,0.00000402         ,0.00007488               ,
2021-03-23 20:55:00 ,47   ,0.00000416          ,0.00000014         ,0.00007488               ,
2021-03-23 20:50:00 ,20   ,0.00000390          ,0.00000377         ,0.00013536               ,
2021-03-23 20:50:00 ,47   ,0.00000390          ,0.00000013         ,0.00013536               ,
2021-03-23 20:45:00 ,20   ,0.00000343          ,0.00000332         ,0.00013536               ,
2021-03-23 20:45:00 ,47   ,0.00000343          ,0.00000011         ,0.00013536               ,
